4.335688427090644836e-03 2.258330345153809038e+00 -6.051189303398132324e-01 2.100000000000000000e+01
5.801070015877485275e-03 2.556740522384643999e+00 -5.902715921401977539e-01 1.600000000000000000e+01
7.301232777535915375e-03 2.988064289093018022e+00 -5.808225870132446289e-01 1.200000000000000000e+01
9.879666380584239960e-03 3.537885904312133789e+00 -5.603482723236083984e-01 1.000000000000000000e+01
1.375736854970454996e-02 4.379092216491699219e+00 -5.376875400543212891e-01 9.000000000000000000e+00
1.890923827886581074e-02 5.702187061309813565e+00 -4.988794624805449884e-01 9.000000000000000000e+00
3.024024330079555858e-02 8.250621795654296875e+00 -4.323996603488922119e-01 1.000000000000000000e+00
6.076643615961074829e-02 1.513757228851318004e+01 -2.642294466495513916e-01 2.000000000000000000e+00
1.221870630979537964e-02 2.258301496505736861e+00 -6.051189303398132324e-01 2.100000000000000000e+01
1.471450086683035070e-02 2.554755926132202148e+00 -5.898216366767883301e-01 1.500000000000000000e+01
1.769652776420116078e-02 2.982130765914916992e+00 -5.796777009963989258e-01 1.300000000000000000e+01
2.224154397845267903e-02 3.539805173873900923e+00 -5.606611371040344238e-01 9.000000000000000000e+00
2.912216074764728893e-02 4.390927791595458984e+00 -5.391499996185302734e-01 9.000000000000000000e+00
3.897621110081672668e-02 5.725994586944580078e+00 -5.009711980819702148e-01 9.000000000000000000e+00
5.924019217491149902e-02 8.278427124023437500e+00 -4.338650703430175781e-01 1.000000000000000000e+00
1.131858453154564043e-01 1.508127784729004084e+01 -2.632521092891693115e-01 2.000000000000000000e+00
2.008437924087047924e-02 2.256313323974608931e+00 -6.046012639999389648e-01 2.000000000000000000e+01
2.370427735149860035e-02 2.562483549118041992e+00 -5.916212797164916992e-01 1.800000000000000000e+01
2.806899510324000965e-02 2.978124618530272993e+00 -5.789144635200500488e-01 1.300000000000000000e+01
3.471347317099571228e-02 3.551557540893555132e+00 -5.625383257865905762e-01 9.000000000000000000e+00
4.430852085351943970e-02 4.376904487609863281e+00 -5.374438166618347168e-01 1.000000000000000000e+01
5.879929289221764305e-02 5.709885120391845703e+00 -4.995767176151276190e-01 9.000000000000000000e+00
8.834956586360931396e-02 8.298141479492187500e+00 -4.349117875099182129e-01 1.000000000000000000e+00
1.664442867040633878e-01 1.513677883148193004e+01 -2.642294466495513916e-01 2.000000000000000000e+00
2.791238389909267079e-02 2.252366065979003906e+00 -6.035659909248352051e-01 1.900000000000000000e+01
3.269852697849273682e-02 2.566282510757445845e+00 -5.925210714340209961e-01 1.600000000000000000e+01
3.833764046430587769e-02 2.968193054199219194e+00 -5.770063996315002441e-01 1.200000000000000000e+01
4.705810919404029846e-02 3.547464370727539062e+00 -5.619125962257385254e-01 9.000000000000000000e+00
5.972161516547203064e-02 4.386647701263427734e+00 -5.386624932289123535e-01 1.000000000000000000e+01
7.867521047592163086e-02 5.705660820007324219e+00 -4.992280900478363037e-01 9.000000000000000000e+00
1.170326024293899952e-01 8.277812004089355469e+00 -4.338650703430175781e-01 1.000000000000000000e+00
2.174265980720520020e-01 1.500813865661620916e+01 -2.619955241680145264e-01 2.000000000000000000e+00
3.577443957328795693e-02 2.252254962921143022e+00 -6.035659909248352051e-01 1.900000000000000000e+01
4.168795421719551086e-02 2.568101167678833008e+00 -5.929709672927856445e-01 1.400000000000000000e+01
4.885937273502349854e-02 2.977856159210205078e+00 -5.789144635200500488e-01 1.200000000000000000e+01
5.924220755696296692e-02 3.535428047180175781e+00 -5.600354075431823730e-01 9.000000000000000000e+00
7.503350824117660522e-02 4.386412143707275391e+00 -5.386624932289123535e-01 1.000000000000000000e+01
9.866005927324295044e-02 5.709335803985595703e+00 -4.995767176151276190e-01 9.000000000000000000e+00
1.459268480539321899e-01 8.277352333068847656e+00 -4.338650703430175781e-01 1.000000000000000000e+00
2.695977687835692804e-01 1.499529170989990057e+01 -2.617861032485961914e-01 2.000000000000000000e+00
4.378575086593627930e-02 2.259842395782471147e+00 -6.056365370750427246e-01 1.900000000000000000e+01
5.038302764296531677e-02 2.554301500320435014e+00 -5.898216366767883301e-01 1.500000000000000000e+01
5.937091261148452759e-02 2.983556032180786133e+00 -5.800593495368957520e-01 1.200000000000000000e+01
7.166277617216110229e-02 3.539149522781372070e+00 -5.606611371040344238e-01 9.000000000000000000e+00
9.030360728502273560e-02 4.384139060974121094e+00 -5.384187698364257812e-01 1.000000000000000000e+01
1.183404922485351979e-01 5.697004795074462891e+00 -4.985308349132537842e-01 9.000000000000000000e+00
1.748193055391311923e-01 8.276792526245117188e+00 -4.338650703430175781e-01 1.000000000000000000e+00
3.222828805446624756e-01 1.501025390625000000e+01 -2.620653212070465088e-01 2.000000000000000000e+00
5.123559013009070656e-02 2.257753372192382812e+00 -6.051189303398132324e-01 1.900000000000000000e+01
5.885311961174011230e-02 2.554120302200316939e+00 -5.898216366767883301e-01 1.500000000000000000e+01
6.935555487871170044e-02 2.987268209457397017e+00 -5.808225870132446289e-01 1.200000000000000000e+01
8.339862525463104248e-02 3.538892507553101030e+00 -5.606611371040344238e-01 9.000000000000000000e+00
1.045566722750664035e-01 4.371908187866210938e+00 -5.369563102722167969e-01 9.000000000000000000e+00
1.372317820787430087e-01 5.696580886840820312e+00 -4.985308349132537842e-01 9.000000000000000000e+00
2.020699828863143921e-01 8.268180847167968750e+00 -4.334463775157927912e-01 1.000000000000000000e+00
3.709667026996613104e-01 1.496512222290039062e+01 -2.612974345684052069e-01 2.000000000000000000e+00
5.911630764603614807e-02 2.257560729980469194e+00 -6.051189303398132324e-01 1.900000000000000000e+01
6.766492128372192383e-02 2.550003290176392046e+00 -5.889218449592590332e-01 1.600000000000000000e+01
7.931086421012878418e-02 2.969344854354857954e+00 -5.773880481719970703e-01 1.000000000000000000e+01
9.585802257061004639e-02 3.542529106140137163e+00 -5.612868666648864746e-01 9.000000000000000000e+00
1.200887858867644986e-01 4.381438255310058594e+00 -5.381750464439392090e-01 7.000000000000000000e+00
1.571157276630401889e-01 5.696067333221436435e+00 -4.985308349132537842e-01 9.000000000000000000e+00
2.311531603336333951e-01 8.275410652160644531e+00 -4.338650703430175781e-01 1.000000000000000000e+00
4.222979545593262274e-01 1.493175411224365057e+01 -2.607389390468596857e-01 2.000000000000000000e+00
6.659512966871261597e-02 2.243823528289794922e+00 -6.014954447746276855e-01 2.000000000000000000e+01
7.685814052820205688e-02 2.559490919113159180e+00 -5.911713838577270508e-01 1.400000000000000000e+01
8.997167646884918213e-02 2.978861808776855025e+00 -5.792961120605468750e-01 1.100000000000000000e+01
1.081025227904320041e-01 3.538223981857299805e+00 -5.606611371040344238e-01 9.000000000000000000e+00
1.354434341192244928e-01 4.382976531982421875e+00 -5.384187698364257812e-01 9.000000000000000000e+00
1.768739819526672086e-01 5.691501140594482422e+00 -4.981822371482849121e-01 9.000000000000000000e+00
2.600383162498474121e-01 8.274554252624511719e+00 -4.338650703430175781e-01 1.000000000000000000e+00
4.754330813884735107e-01 1.496216773986816051e+01 -2.612974345684052069e-01 2.000000000000000000e+00
7.455523312091827393e-02 2.247439146041870117e+00 -6.025307178497314453e-01 2.000000000000000000e+01
8.579196035861968994e-02 2.559206962585449219e+00 -5.911713838577270508e-01 1.300000000000000000e+01
1.001709401607513011e-01 2.972643136978148970e+00 -5.781512856483459473e-01 1.000000000000000000e+01
1.207214370369911055e-01 3.545722007751464844e+00 -5.619125962257385254e-01 9.000000000000000000e+00
1.507420539855957031e-01 4.382477283477783203e+00 -5.384187698364257812e-01 9.000000000000000000e+00
1.966711133718490878e-01 5.688858032226563388e+00 -4.980079233646392822e-01 9.000000000000000000e+00
2.880838811397551935e-01 8.249643325805664062e+00 -4.326090216636658270e-01 1.000000000000000000e+00
5.265300869941711426e-01 1.492844200134276988e+01 -2.607389390468596857e-01 2.000000000000000000e+00
8.275375515222549438e-02 2.256817817687987837e+00 -6.051189303398132324e-01 1.900000000000000000e+01
9.429220855236053467e-02 2.547207355499268022e+00 -5.884719491004943848e-01 1.100000000000000000e+01
1.110575646162032942e-01 2.986008644104003906e+00 -5.808225870132446289e-01 1.100000000000000000e+01
1.326529383659363071e-01 3.533435106277465820e+00 -5.600354075431823730e-01 9.000000000000000000e+00
1.655878573656081876e-01 4.370022296905517578e+00 -5.369563102722167969e-01 9.000000000000000000e+00
2.162245810031890869e-01 5.680172920227050781e+00 -4.973106682300568182e-01 8.000000000000000000e+00
3.164187371730803888e-01 8.236612319946289062e+00 -4.319809973239899237e-01 1.000000000000000000e+00
5.786368846893310547e-01 1.492651271820068004e+01 -2.607389390468596857e-01 2.000000000000000000e+00
9.063101559877395630e-02 2.256515264511107954e+00 -6.051189303398132324e-01 1.900000000000000000e+01
1.031830459833145003e-01 2.546862840652465820e+00 -5.884719491004943848e-01 1.300000000000000000e+01
1.208414807915687977e-01 2.969909667968750000e+00 -5.777696371078491211e-01 1.100000000000000000e+01
