3.486071777343750000e+01 5.162430572509765625e+01 4.478229999542236328e+00 3.200000000000000000e+01
3.486071777343750000e+01 5.162430572509765625e+01 4.478229999542236328e+00 3.200000000000000000e+01
3.416298675537109375e+01 5.218245315551757812e+01 4.530764102935791016e+00 1.700000000000000000e+01
3.378100967407226562e+01 5.239151763916015625e+01 4.550880908966064453e+00 3.100000000000000000e+01
3.643912124633789062e+01 6.636305999755859375e+01 5.783641338348388672e+00 3.200000000000000000e+01
4.616525268554687500e+01 9.657213592529296875e+01 8.434674263000488281e+00 2.500000000000000000e+01
2.344266700744628906e+01 5.088673400878906250e+01 4.446649074554443359e+00 3.100000000000000000e+01
2.341991233825683594e+01 5.276189422607421875e+01 4.612670421600341797e+00 3.000000000000000000e+01
2.182707214355468750e+01 5.316182708740234375e+01 4.652122974395751953e+00 2.000000000000000000e+01
2.021385955810546875e+01 6.260846710205078125e+01 5.491615295410156250e+00 3.200000000000000000e+01
1.982278251647949219e+01 6.290367126464843750e+01 5.518480777740478516e+00 3.900000000000000000e+01
1.728120231628417969e+01 6.239627456665039062e+01 5.478911399841308594e+00 2.400000000000000000e+01
1.693203353881835938e+01 6.283766937255859375e+01 5.518725395202636719e+00 4.000000000000000000e+01
1.652993774414062500e+01 6.312470626831054688e+01 5.545009613037109375e+00 3.000000000000000000e+01
1.610108184814453125e+01 6.328670501708984375e+01 5.560297489166259766e+00 9.200000000000000000e+01
1.255485439300537109e+01 5.588106155395507812e+01 4.912821292877197266e+00 3.700000000000000000e+01
1.144349861145019531e+01 5.450020599365234375e+01 4.792938232421875000e+00 5.200000000000000000e+01
1.110851955413818359e+01 5.480707550048828125e+01 4.820694446563720703e+00 3.900000000000000000e+01
1.074467086791992188e+01 5.497805404663085938e+01 4.836502075195312500e+00 2.900000000000000000e+01
1.039644432067871094e+01 5.527797698974609375e+01 4.863672256469726562e+00 3.600000000000000000e+01
1.005518531799316406e+01 5.559753799438476562e+01 4.892566204071044922e+00 2.800000000000000000e+01
9.172625541687011719e+00 5.512159347534179688e+01 4.852214336395263672e+00 4.600000000000000000e+01
8.938886642456054688e+00 5.613690948486328125e+01 4.942363262176513672e+00 3.500000000000000000e+01
7.884043693542480469e+00 5.726359939575195312e+01 5.043914794921875000e+00 3.500000000000000000e+01
1.128804206848144531e+01 9.699940490722656250e+01 8.547237396240234375e+00 3.600000000000000000e+01
1.060287475585937500e+01 9.710731506347656250e+01 8.557864189147949219e+00 7.200000000000000000e+01
9.920552253723144531e+00 9.713181304931640625e+01 8.561124801635742188e+00 6.300000000000000000e+01
9.235295295715332031e+00 9.715965270996093750e+01 8.564635276794433594e+00 6.900000000000000000e+01
8.554101943969726562e+00 9.719406890869140625e+01 8.568715095520019531e+00 5.600000000000000000e+01
7.874444484710693359e+00 9.724315643310546875e+01 8.574091911315917969e+00 5.600000000000000000e+01
7.182688236236572266e+00 9.728839111328125000e+01 8.579149246215820312e+00 6.700000000000000000e+01
6.499140739440917969e+00 9.727748107910156250e+01 8.579240798950195312e+00 7.900000000000000000e+01
5.822928428649902344e+00 9.740953826904296875e+01 8.591967582702636719e+00 5.000000000000000000e+01
2.405197858810424805e+00 9.747432708740234375e+01 8.603162765502929688e+00 2.000000000000000000e+01
1.722816586494445801e+00 9.746913909912109375e+01 8.603524208068847656e+00 5.000000000000000000e+01
1.042040228843688965e+00 9.750588989257812500e+01 8.607588768005371094e+00 7.800000000000000000e+01
3.480437695980072021e-01 9.755741882324218750e+01 8.612979888916015625e+00 5.300000000000000000e+01
-1.015527009963989258e+00 9.757987976074218750e+01 8.616625785827636719e+00 8.600000000000000000e+01
-1.699144244194030762e+00 9.764041900634765625e+01 8.622755050659179688e+00 4.700000000000000000e+01
-2.379975795745849609e+00 9.766127014160156250e+01 8.625367164611816406e+00 6.200000000000000000e+01
-6.484184741973876953e+00 5.594782257080078125e+01 4.945897579193115234e+00 8.500000000000000000e+01
-6.804799079895019531e+00 5.534162139892578125e+01 4.892604827880859375e+00 6.200000000000000000e+01
-7.229041099548339844e+00 5.560994720458984375e+01 4.916584491729736328e+00 4.500000000000000000e+01
-7.552155971527099609e+00 5.508429718017578125e+01 4.870355606079101562e+00 3.800000000000000000e+01
-7.899340629577636719e+00 5.472933197021484375e+01 4.839221477508544922e+00 4.800000000000000000e+01
-8.347159385681152344e+00 5.510802459716796875e+01 4.872957229614257812e+00 4.600000000000000000e+01
-9.356034278869628906e+00 5.411402893066406250e+01 4.785613536834716797e+00 5.300000000000000000e+01
-9.681105613708496094e+00 5.375288391113281250e+01 4.753791809082031250e+00 9.500000000000000000e+01
-1.007529926300048828e+01 5.374824142456054688e+01 4.753503322601318359e+00 3.300000000000000000e+01
-1.013333511352539062e+01 5.204592514038085938e+01 4.603068351745605469e+00 3.000000000000000000e+01
-1.055871295928955078e+01 5.228744506835937500e+01 4.624532222747802734e+00 7.600000000000000000e+01
-1.093953800201416016e+01 5.230111694335937500e+01 4.625794887542724609e+00 4.700000000000000000e+01
-1.135750961303710938e+01 5.247139739990234375e+01 4.640911579132080078e+00 2.500000000000000000e+01
-1.274581050872802734e+01 5.692840194702148438e+01 5.035182952880859375e+00 3.100000000000000000e+01
-1.583656311035156250e+01 6.441174316406250000e+01 5.697081565856933594e+00 3.100000000000000000e+01
-1.629309272766113281e+01 6.432677459716796875e+01 5.689453125000000000e+00 3.000000000000000000e+01
-1.677029991149902344e+01 6.428939819335937500e+01 5.686035633087158203e+00 6.100000000000000000e+01
-2.988749122619628906e+01 6.184281921386718750e+01 5.453111171722412109e+00 4.900000000000000000e+01
-2.925838661193847656e+01 5.551715850830078125e+01 4.889219284057617188e+00 2.800000000000000000e+01
-2.880982208251953125e+01 5.377700042724609375e+01 4.734571456909179688e+00 3.600000000000000000e+01
-2.843942832946777344e+01 5.221257781982421875e+01 4.595400333404541016e+00 2.500000000000000000e+01
-2.887505912780761719e+01 5.214828109741210938e+01 4.588295936584472656e+00 5.800000000000000000e+01
-2.976826858520507812e+01 5.205121994018554688e+01 4.576618671417236328e+00 3.600000000000000000e+01
-2.944395065307617188e+01 5.066187286376953125e+01 4.452767848968505859e+00 4.200000000000000000e+01
-2.963252067565917969e+01 5.017844009399414062e+01 4.408589363098144531e+00 3.100000000000000000e+01
-2.983983612060546875e+01 4.975307083129882812e+01 4.369464874267578125e+00 3.200000000000000000e+01
-3.177866172790527344e+01 4.904887771606445312e+01 4.297332763671875000e+00 4.900000000000000000e+01
-3.280382156372070312e+01 4.912913894653320312e+01 4.299483776092529297e+00 3.100000000000000000e+01
-3.330163574218750000e+01 4.897838211059570312e+01 4.014734268188476562e+00 3.500000000000000000e+01
-3.162345314025878906e+01 4.947385025024414062e+01 4.032581329345703125e+00 2.200000000000000000e+01
-3.023890876770019531e+01 4.958647155761718750e+01 4.026512622833251953e+00 2.700000000000000000e+01
-2.996276473999023438e+01 4.991651916503906250e+01 4.048566818237304688e+00 3.300000000000000000e+01
-3.026329231262207031e+01 5.206325531005859375e+01 4.212810993194580078e+00 2.700000000000000000e+01
-2.922444343566894531e+01 5.195062255859375000e+01 4.194524288177490234e+00 3.600000000000000000e+01
-2.909308242797851562e+01 5.348192977905273438e+01 4.308841705322265625e+00 3.300000000000000000e+01
-2.903630828857421875e+01 5.427751541137695312e+01 4.368503570556640625e+00 4.500000000000000000e+01
-3.025384330749511719e+01 6.167277526855468750e+01 4.939738750457763672e+00 3.400000000000000000e+01
-2.994909667968750000e+01 6.214489746093750000e+01 4.973002433776855469e+00 2.400000000000000000e+01
-2.724529457092285156e+01 6.324410629272460938e+01 5.034694671630859375e+00 2.700000000000000000e+01
-1.334248542785644531e+01 5.666406250000000000e+01 4.440124988555908203e+00 2.400000000000000000e+01
-1.152726745605468750e+01 5.221961593627929688e+01 4.088070869445800781e+00 6.700000000000000000e+01
-1.114861011505126953e+01 5.224166870117187500e+01 4.088179588317871094e+00 5.700000000000000000e+01
-1.104310607910156250e+01 5.360455322265625000e+01 4.193136215209960938e+00 2.100000000000000000e+01
-1.067996788024902344e+01 5.373334884643554688e+01 4.201519489288330078e+00 2.500000000000000000e+01
-1.027868461608886719e+01 5.366452407836914062e+01 4.194430828094482422e+00 6.800000000000000000e+01
-9.995722770690917969e+00 5.423653793334960938e+01 4.237454414367675781e+00 5.500000000000000000e+01
-8.902993202209472656e+00 5.476510620117187500e+01 4.274156093597412109e+00 4.900000000000000000e+01
-8.497368812561035156e+00 5.467949295043945312e+01 4.265911579132080078e+00 5.200000000000000000e+01
-8.209506034851074219e+00 5.537295150756835938e+01 4.318439006805419922e+00 3.300000000000000000e+01
-7.831462860107421875e+00 5.551003265380859375e+01 4.327893257141113281e+00 7.800000000000000000e+01
